#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2012 10 24 08 20 126  6.1 999 99.0 9999
2012 10 24 08 30 122  6.1 999 99.0 9999
2012 10 24 08 40 123  6.3 999 99.0 9999
2012 10 24 08 50 126  5.8 117  7.6 0834
2012 10 24 09 00 122  5.9 999 99.0 9999
2012 10 24 09 10 119  6.1 999 99.0 9999
2012 10 24 09 20 115  6.1 999 99.0 9999
2012 10 24 09 30 116  6.2 999 99.0 9999
2012 10 24 09 40 116  6.1 999 99.0 9999
2012 10 24 09 50 117  5.9 125  7.8 0858
2012 10 24 10 00 116  5.9 999 99.0 9999
2012 10 24 10 10 119  5.7 999 99.0 9999
2012 10 24 10 20 120  5.7 999 99.0 9999
2012 10 24 10 30 122  5.8 999 99.0 9999
2012 10 24 10 40 123  5.3 999 99.0 9999
2012 10 24 10 50 121  5.9 112  7.1 0954
2012 10 24 11 00 121  5.6 999 99.0 9999
2012 10 24 11 10 119  5.5 999 99.0 9999
2012 10 24 11 20 119  5.9 999 99.0 9999
2012 10 24 11 30 113  6.2 999 99.0 9999
2012 10 24 11 40 120  6.1 999 99.0 9999
2012 10 24 11 50 117  6.2 118  7.8 1129
2012 10 24 12 00 121  6.1 999 99.0 9999
2012 10 24 12 10 120  6.0 999 99.0 9999
2012 10 24 12 20 120  6.0 999 99.0 9999
2012 10 24 12 30 119  6.3 999 99.0 9999
2012 10 24 12 40 117  6.0 999 99.0 9999
2012 10 24 12 50 117  5.9 114  7.7 1228
2012 10 24 13 00 117  5.5 999 99.0 9999
2012 10 24 13 10 117  5.5 999 99.0 9999
2012 10 24 13 20 122  5.3 999 99.0 9999
2012 10 24 13 30 121  5.1 999 99.0 9999
2012 10 24 13 40 133  6.3 999 99.0 9999
2012 10 24 13 50 131  6.2 131  8.1 1347
2012 10 24 14 00 138  5.8 999 99.0 9999
2012 10 24 14 10 139  5.0 999 99.0 9999
2012 10 24 14 20 124  5.5 999 99.0 9999
2012 10 24 14 30 107  4.4 999 99.0 9999
2012 10 24 14 40 125  6.1 999 99.0 9999
2012 10 24 14 50 125  6.5 124  7.9 1446
2012 10 24 15 00 129  6.5 999 99.0 9999
2012 10 24 15 10 126  6.4 999 99.0 9999
2012 10 24 15 20 122  6.3 999 99.0 9999
2012 10 24 15 30 116  6.7 999 99.0 9999
2012 10 24 15 40 119  6.2 999 99.0 9999
2012 10 24 15 50 117  6.0 119  8.0 1529
2012 10 24 16 00 116  6.7 999 99.0 9999
2012 10 24 16 10 121  6.7 999 99.0 9999
2012 10 24 16 20 119  6.6 999 99.0 9999
2012 10 24 16 30 119  6.6 999 99.0 9999
2012 10 24 16 40 115  6.8 999 99.0 9999
2012 10 24 16 50 125  6.6 115  8.5 1617
2012 10 24 17 00 121  6.7 999 99.0 9999
2012 10 24 17 10 125  6.6 999 99.0 9999
2012 10 24 17 20 128  6.5 999 99.0 9999
2012 10 24 17 30 123  6.8 999 99.0 9999
2012 10 24 17 40 126  6.4 999 99.0 9999
2012 10 24 17 50 122  6.9 121  8.1 1713
2012 10 24 18 00 127  6.6 999 99.0 9999
2012 10 24 18 10 124  6.7 999 99.0 9999
2012 10 24 18 20 123  6.9 999 99.0 9999
2012 10 24 18 30 121  6.5 999 99.0 9999
2012 10 24 18 40 129  6.8 999 99.0 9999
2012 10 24 18 50 128  6.6 128  8.2 1811
2012 10 24 19 00 127  6.5 999 99.0 9999
2012 10 24 19 10 125  6.7 999 99.0 9999
2012 10 24 19 20 124  7.0 999 99.0 9999
2012 10 24 19 30 122  6.9 999 99.0 9999
2012 10 24 19 40 120  7.0 999 99.0 9999
2012 10 24 19 50 126  6.8 122  8.6 1929
2012 10 24 20 00 129  7.6 999 99.0 9999
2012 10 24 20 10 131  7.3 999 99.0 9999
2012 10 24 20 20 133  6.9 999 99.0 9999
2012 10 24 20 30 131  7.2 999 99.0 9999
2012 10 24 20 40 128  7.2 999 99.0 9999
2012 10 24 20 50 130  7.0 123  8.9 1954
2012 10 24 21 00 136  7.0 999 99.0 9999
2012 10 24 21 10 139  7.2 999 99.0 9999
2012 10 24 21 20 143  6.9 999 99.0 9999
2012 10 24 21 30 139  7.1 999 99.0 9999
2012 10 24 21 40 139  6.9 999 99.0 9999
2012 10 24 21 50 139  7.1 135  9.0 2120
2012 10 24 22 00 136  6.6 999 99.0 9999
2012 10 24 22 10 139  6.6 999 99.0 9999
2012 10 24 22 20 140  6.8 999 99.0 9999
2012 10 24 22 30 143  6.6 999 99.0 9999
2012 10 24 22 40 136  7.5 999 99.0 9999
2012 10 24 22 50 137  7.4 139  9.0 2236
2012 10 24 23 00 135  7.1 999 99.0 9999
2012 10 24 23 10 142  7.0 999 99.0 9999
2012 10 24 23 20 143  6.8 999 99.0 9999
2012 10 24 23 30 141  6.7 999 99.0 9999
2012 10 24 23 40 149  7.0 999 99.0 9999
2012 10 24 23 50 143  6.6 134  8.5 2250
2012 10 25 00 00 145  6.5 999 99.0 9999
2012 10 25 00 10 146  6.8 999 99.0 9999
2012 10 25 00 20 143  6.8 999 99.0 9999
2012 10 25 00 30 137  8.8 999 99.0 9999
2012 10 25 00 40 130  8.1 999 99.0 9999
2012 10 25 00 50 133  7.2 139 10.5 0021
2012 10 25 01 00 131  6.4 999 99.0 9999
2012 10 25 01 10 116  6.7 999 99.0 9999
2012 10 25 01 20 109  6.2 999 99.0 9999
2012 10 25 01 30 118  6.4 999 99.0 9999
2012 10 25 01 40 130  5.5 999 99.0 9999
2012 10 25 01 50 124  3.6 117  8.2 0102
2012 10 25 02 00 109  3.0 999 99.0 9999
2012 10 25 02 10 115  2.9 999 99.0 9999
2012 10 25 02 20 143  4.4 999 99.0 9999
2012 10 25 02 30 143  5.0 999 99.0 9999
2012 10 25 02 40 144  4.8 999 99.0 9999
2012 10 25 02 50 147  4.5 156  6.6 0214
2012 10 25 03 00 151  4.4 999 99.0 9999
2012 10 25 03 10 143  5.2 999 99.0 9999
2012 10 25 03 20 138  5.1 999 99.0 9999
2012 10 25 03 30 132  5.5 999 99.0 9999
2012 10 25 03 40 135  5.5 999 99.0 9999
2012 10 25 03 50 126  7.5 132  9.6 0346
2012 10 25 04 00 119  8.8 999 99.0 9999
2012 10 25 04 10 114  8.2 999 99.0 9999
2012 10 25 04 20 113  7.6 999 99.0 9999
2012 10 25 04 30 108  7.0 999 99.0 9999
2012 10 25 04 40 109  5.7 999 99.0 9999
2012 10 25 04 50 117  5.1 120 10.3 0351
2012 10 25 05 00 127  5.4 999 99.0 9999
2012 10 25 05 10 120  6.5 999 99.0 9999
2012 10 25 05 20 120  6.6 999 99.0 9999
2012 10 25 05 30 135  8.5 999 99.0 9999
2012 10 25 05 40 144  8.1 999 99.0 9999
2012 10 25 05 50 160  5.8 139 11.3 0526
2012 10 25 06 00 161  1.9 999 99.0 9999
2012 10 25 06 10 265  0.2 999 99.0 9999
2012 10 25 06 20 136  0.5 999 99.0 9999
2012 10 25 06 30 132  1.4 999 99.0 9999
2012 10 25 06 40 135  2.5 999 99.0 9999
2012 10 25 06 50 133  4.2 109  8.1 0649
2012 10 25 07 00 105  6.8 999 99.0 9999
2012 10 25 07 10 111  6.8 999 99.0 9999
2012 10 25 07 20 130  6.5 999 99.0 9999
2012 10 25 07 30 150  7.1 999 99.0 9999
2012 10 25 07 40 143  5.9 999 99.0 9999
2012 10 25 07 50 129  5.3 132  9.1 0717
2012 10 25 08 00 132  4.5 999 99.0 9999
2012 10 25 08 10 142  4.8 999 99.0 9999
2012 10 25 08 20 139  5.6 999 99.0 9999
2012 10 25 08 30 135  6.2 999 99.0 9999
2012 10 25 08 40 133  6.4 999 99.0 9999
2012 10 25 08 50 124  6.0 130  8.1 0833
2012 10 25 09 00 122  5.9 999 99.0 9999
2012 10 25 09 10 125  5.7 999 99.0 9999
2012 10 25 09 20 125  6.2 999 99.0 9999
2012 10 25 09 30 128  5.7 999 99.0 9999
2012 10 25 09 40 146  4.7 999 99.0 9999
2012 10 25 09 50 144  4.4 122  7.5 0917
2012 10 25 10 00 146  4.8 999 99.0 9999
2012 10 25 10 10 137  6.3 999 99.0 9999
2012 10 25 10 20 137  6.3 999 99.0 9999
2012 10 25 10 30 137  6.4 999 99.0 9999
2012 10 25 10 40 134  6.5 999 99.0 9999
2012 10 25 10 50 137  6.8 136  8.3 1004
2012 10 25 11 00 135  6.5 999 99.0 9999
2012 10 25 11 10 139  6.4 999 99.0 9999
2012 10 25 11 20 136  7.0 999 99.0 9999
2012 10 25 11 30 137  7.0 999 99.0 9999
2012 10 25 11 40 138  6.6 999 99.0 9999
2012 10 25 11 50 117  6.2 138  8.3 1119
2012 10 25 12 00 136  5.7 999 99.0 9999
2012 10 25 12 10 134  5.6 999 99.0 9999
2012 10 25 12 20 123  5.2 999 99.0 9999
2012 10 25 12 30 108  4.8 999 99.0 9999
2012 10 25 12 40 121  4.8 999 99.0 9999
2012 10 25 12 50 143  7.1 150  9.1 1245
2012 10 25 13 00 142  7.5 999 99.0 9999
2012 10 25 13 10 144  7.3 999 99.0 9999
2012 10 25 13 20 143  7.5 999 99.0 9999
2012 10 25 13 30 140  7.9 999 99.0 9999
2012 10 25 13 40 142  8.6 999 99.0 9999
2012 10 25 13 50 138  8.4 140 10.1 1339
2012 10 25 14 00 139  7.9 999 99.0 9999
2012 10 25 14 10 136  7.9 999 99.0 9999
2012 10 25 14 20 133  7.9 999 99.0 9999
2012 10 25 14 30 133  8.2 999 99.0 9999
2012 10 25 14 40 136  7.5 999 99.0 9999
2012 10 25 14 50 133  7.8 131  9.8 1426
2012 10 25 15 00 133  7.9 999 99.0 9999
2012 10 25 15 10 136  7.8 999 99.0 9999
2012 10 25 15 20 134  7.7 999 99.0 9999
2012 10 25 15 30 136  7.9 999 99.0 9999
2012 10 25 15 40 140  7.8 999 99.0 9999
2012 10 25 15 50 136  7.7 129  9.5 1451
2012 10 25 16 00 136  7.6 999 99.0 9999
2012 10 25 16 10 141  7.4 999 99.0 9999
2012 10 25 16 20 135  7.6 999 99.0 9999
2012 10 25 16 30 132  7.3 999 99.0 9999
2012 10 25 16 40 130  7.7 999 99.0 9999
2012 10 25 16 50 127  7.9 127  9.5 1648
2012 10 25 17 00 125  7.6 999 99.0 9999
2012 10 25 17 10 126  7.5 999 99.0 9999
2012 10 25 17 20 129  7.3 999 99.0 9999
2012 10 25 17 30 126  7.2 999 99.0 9999
2012 10 25 17 40 124  7.3 999 99.0 9999
2012 10 25 17 50 122  7.1 125  9.0 1706
2012 10 25 18 00 120  7.2 999 99.0 9999
2012 10 25 18 10 123  6.5 999 99.0 9999
2012 10 25 18 20 126  6.6 999 99.0 9999
2012 10 25 18 30 123  7.5 999 99.0 9999
2012 10 25 18 40 132  7.2 999 99.0 9999
2012 10 25 18 50 132  6.7 122  8.9 1825
2012 10 25 19 00 126  6.8 999 99.0 9999
2012 10 25 19 10 130  7.0 999 99.0 9999
2012 10 25 19 20 134  6.7 999 99.0 9999
2012 10 25 19 30 134  6.3 999 99.0 9999
2012 10 25 19 40 133  6.0 999 99.0 9999
2012 10 25 19 50 137  6.8 126  8.1 1919
2012 10 25 20 00 134  6.5 999 99.0 9999
2012 10 25 20 10 132  6.3 999 99.0 9999
2012 10 25 20 20 133  6.0 999 99.0 9999
2012 10 25 20 30 132  6.2 999 99.0 9999
2012 10 25 20 40 130  6.8 999 99.0 9999
2012 10 25 20 50 125  6.9 121  8.7 2047
2012 10 25 21 00 129  6.7 999 99.0 9999
2012 10 25 21 10 134  6.1 999 99.0 9999
2012 10 25 21 20 135  6.5 999 99.0 9999
2012 10 25 21 30 138  6.3 999 99.0 9999
2012 10 25 21 40 143  6.1 999 99.0 9999
2012 10 25 21 50 138  6.0 129  8.0 2050
2012 10 25 22 00 143  6.4 999 99.0 9999
2012 10 25 22 10 140  5.9 999 99.0 9999
2012 10 25 22 20 141  6.4 999 99.0 9999
2012 10 25 22 30 134  6.2 999 99.0 9999
2012 10 25 22 40 138  6.3 999 99.0 9999
2012 10 25 22 50 141  5.9 135  7.8 2212
2012 10 25 23 00 140  5.7 999 99.0 9999
2012 10 25 23 10 143  5.5 999 99.0 9999
2012 10 25 23 20 143  5.3 999 99.0 9999
2012 10 25 23 30 140  5.6 999 99.0 9999
2012 10 25 23 40 139  5.8 999 99.0 9999
2012 10 25 23 50 142  5.3 135  7.1 2254
2012 10 26 00 00 134  5.4 999 99.0 9999
2012 10 26 00 10 129  5.4 999 99.0 9999
2012 10 26 00 20 136  5.1 999 99.0 9999
2012 10 26 00 30 135  5.1 999 99.0 9999
2012 10 26 00 40 132  5.3 999 99.0 9999
2012 10 26 00 50 130  4.7 126  6.6 0002
2012 10 26 01 00 127  4.9 999 99.0 9999
2012 10 26 01 10 135  4.5 999 99.0 9999
2012 10 26 01 20 138  4.9 999 99.0 9999
2012 10 26 01 30 137  4.9 999 99.0 9999
2012 10 26 01 40 134  4.5 999 99.0 9999
2012 10 26 01 50 133  4.3 137  5.9 0115
2012 10 26 02 00 136  4.5 999 99.0 9999
2012 10 26 02 10 129  4.5 999 99.0 9999
2012 10 26 02 20 130  5.6 999 99.0 9999
2012 10 26 02 30 126  5.6 999 99.0 9999
2012 10 26 02 40 130  6.0 999 99.0 9999
2012 10 26 02 50 129  7.0 132  8.1 0248
2012 10 26 03 00 121  6.7 999 99.0 9999
2012 10 26 03 10 122  6.1 999 99.0 9999
2012 10 26 03 20 128  5.7 999 99.0 9999
2012 10 26 03 30 131  5.5 999 99.0 9999
2012 10 26 03 40 129  5.2 999 99.0 9999
2012 10 26 03 50 131  5.5 130  7.6 0250
2012 10 26 04 00 135  5.7 999 99.0 9999
2012 10 26 04 10 122  6.4 999 99.0 9999
2012 10 26 04 20 120  6.1 999 99.0 9999
2012 10 26 04 30 124  5.5 999 99.0 9999
2012 10 26 04 40 134  5.3 999 99.0 9999
2012 10 26 04 50 134  5.5 120  7.8 0407
2012 10 26 05 00 139  6.0 999 99.0 9999
2012 10 26 05 10 142  6.8 999 99.0 9999
2012 10 26 05 20 138  7.2 999 99.0 9999
2012 10 26 05 30 139  6.8 999 99.0 9999
2012 10 26 05 40 144  6.4 999 99.0 9999
2012 10 26 05 50 143  6.5 136  8.4 0512
2012 10 26 06 00 143  6.7 999 99.0 9999
2012 10 26 06 10 141  6.4 999 99.0 9999
2012 10 26 06 20 138  6.6 999 99.0 9999
2012 10 26 06 30 136  6.9 999 99.0 9999
2012 10 26 06 40 141  6.5 999 99.0 9999
2012 10 26 06 50 142  7.2 139  8.9 0644
2012 10 26 07 00 147  6.5 999 99.0 9999
2012 10 26 07 10 143  7.3 999 99.0 9999
2012 10 26 07 20 139  6.9 999 99.0 9999
2012 10 26 07 30 140  6.7 999 99.0 9999
2012 10 26 07 40 138  6.7 999 99.0 9999
2012 10 26 07 50 143  6.9 147  8.3 0702
2012 10 26 08 00 144  6.9 999 99.0 9999
2012 10 26 08 10 145  6.8 999 99.0 9999
2012 10 26 08 20 146  7.4 999 99.0 9999
2012 10 26 08 30 142  7.4 999 99.0 9999
2012 10 26 08 40 143  7.8 999 99.0 9999
2012 10 26 08 50 144  7.6 138  9.2 0831
2012 10 26 09 00 143  7.7 999 99.0 9999
2012 10 26 09 10 137  8.1 999 99.0 9999
2012 10 26 09 20 136  8.6 999 99.0 9999
2012 10 26 09 30 140  7.9 999 99.0 9999
2012 10 26 09 40 139  8.2 999 99.0 9999
2012 10 26 09 50 138  7.9 135 10.2 0914
2012 10 26 10 00 145  7.8 999 99.0 9999
2012 10 26 10 10 137  7.9 999 99.0 9999
2012 10 26 10 20 143  7.2 999 99.0 9999
2012 10 26 10 30 149  6.4 999 99.0 9999
2012 10 26 10 40 150  7.2 999 99.0 9999
2012 10 26 10 50 153  7.2 137  9.2 1004
2012 10 26 11 00 153  7.5 999 99.0 9999
2012 10 26 11 10 153  7.4 999 99.0 9999
2012 10 26 11 20 156  7.4 999 99.0 9999
2012 10 26 11 30 154  7.3 999 99.0 9999
2012 10 26 11 40 154  7.6 999 99.0 9999
2012 10 26 11 50 156  7.5 155  9.3 1107
2012 10 26 12 00 153  7.6 999 99.0 9999
2012 10 26 12 10 155  7.3 999 99.0 9999
2012 10 26 12 20 152  6.5 999 99.0 9999
2012 10 26 12 30 152  6.6 999 99.0 9999
2012 10 26 12 40 147  6.8 999 99.0 9999
2012 10 26 12 50 153  5.9 154  9.0 1152
2012 10 26 13 00 158  6.0 999 99.0 9999
2012 10 26 13 10 163  5.6 999 99.0 9999
2012 10 26 13 20 147  5.2 999 99.0 9999
2012 10 26 13 30 140  5.9 999 99.0 9999
2012 10 26 13 40 146  7.0 999 99.0 9999
2012 10 26 13 50 156  5.9 152  9.6 1336
2012 10 26 14 00 152  5.9 999 99.0 9999
2012 10 26 14 10 151  6.2 999 99.0 9999
2012 10 26 14 20 158  5.9 999 99.0 9999
2012 10 26 14 30 153  5.8 999 99.0 9999
2012 10 26 14 40 158  5.5 999 99.0 9999
2012 10 26 14 50 160  5.2 152  7.3 1404
2012 10 26 15 00 164  5.1 999 99.0 9999
2012 10 26 15 10 140  4.8 999 99.0 9999
2012 10 26 15 20 148  4.0 999 99.0 9999
2012 10 26 15 30 147  4.6 999 99.0 9999
2012 10 26 15 40 135  5.8 999 99.0 9999
2012 10 26 15 50 131  5.9 129  7.5 1546
2012 10 26 16 00 128  5.8 999 99.0 9999
2012 10 26 16 10 131  5.9 999 99.0 9999
2012 10 26 16 20 128  6.3 999 99.0 9999
2012 10 26 16 30 128  6.2 999 99.0 9999
2012 10 26 16 40 130  6.3 999 99.0 9999
2012 10 26 16 50 128  6.4 129  8.2 1616
2012 10 26 17 00 129  6.5 999 99.0 9999
2012 10 26 17 10 129  7.1 999 99.0 9999
2012 10 26 17 20 128  6.9 999 99.0 9999
2012 10 26 17 30 127  6.4 999 99.0 9999
2012 10 26 17 40 130  6.3 999 99.0 9999
2012 10 26 17 50 130  6.5 129  9.1 1715
2012 10 26 18 00 126  6.5 999 99.0 9999
2012 10 26 18 10 130  5.8 999 99.0 9999
2012 10 26 18 20 124  6.1 999 99.0 9999
2012 10 26 18 30 126  6.3 999 99.0 9999
2012 10 26 18 40 129  6.6 999 99.0 9999
2012 10 26 18 50 133  6.2 138  8.2 1837
2012 10 26 19 00 127  6.5 999 99.0 9999
2012 10 26 19 10 126  6.1 999 99.0 9999
2012 10 26 19 20 123  5.8 999 99.0 9999
2012 10 26 19 30 118  5.9 999 99.0 9999
2012 10 26 19 40 120  6.0 999 99.0 9999
2012 10 26 19 50 122  6.0 120  8.0 1939
2012 10 26 20 00 122  6.2 999 99.0 9999
2012 10 26 20 10 126  6.0 999 99.0 9999
2012 10 26 20 20 126  6.1 999 99.0 9999
2012 10 26 20 30 123  6.1 999 99.0 9999
2012 10 26 20 40 127  5.8 999 99.0 9999
2012 10 26 20 50 123  5.9 128  7.9 1959
2012 10 26 21 00 119  5.5 999 99.0 9999
2012 10 26 21 10 121  5.5 999 99.0 9999
2012 10 26 21 20 119  5.7 999 99.0 9999
2012 10 26 21 30 121  5.7 999 99.0 9999
2012 10 26 21 40 120  6.2 999 99.0 9999
2012 10 26 21 50 126  6.0 121  7.8 2140
2012 10 26 22 00 120  6.1 999 99.0 9999
2012 10 26 22 10 126  5.8 999 99.0 9999
2012 10 26 22 20 178  6.9 999 99.0 9999
2012 10 26 22 30 201  5.4 999 99.0 9999
2012 10 26 22 40 207  4.6 999 99.0 9999
2012 10 26 22 50 205  4.2 189 10.3 2214
2012 10 26 23 00 198  4.9 999 99.0 9999
2012 10 26 23 10 197  4.5 999 99.0 9999
2012 10 26 23 20 199  5.2 999 99.0 9999
2012 10 26 23 30 200  5.6 999 99.0 9999
2012 10 26 23 40 196  4.9 999 99.0 9999
2012 10 26 23 50 188  4.7 201  6.9 2326
2012 10 27 00 00 190  4.3 999 99.0 9999
2012 10 27 00 10 186  4.2 999 99.0 9999
2012 10 27 00 20 166  3.8 999 99.0 9999
2012 10 27 00 30 156  5.0 999 99.0 9999
2012 10 27 00 40 170  4.2 999 99.0 9999
2012 10 27 00 50 176  4.4 149  6.5 0022
2012 10 27 01 00 188  4.5 999 99.0 9999
2012 10 27 01 10 194  4.5 999 99.0 9999
2012 10 27 01 20 200  4.3 999 99.0 9999
2012 10 27 01 30 196  4.2 999 99.0 9999
2012 10 27 01 40 209  4.3 999 99.0 9999
2012 10 27 01 50 209  3.6 172  5.7 0051
2012 10 27 02 00 210  2.9 999 99.0 9999
2012 10 27 02 10 208  3.1 999 99.0 9999
2012 10 27 02 20 204  3.0 999 99.0 9999
2012 10 27 02 30 200  3.6 999 99.0 9999
2012 10 27 02 40 218  3.6 999 99.0 9999
2012 10 27 02 50 209  3.5 205  4.8 0244
2012 10 27 03 00 213  4.0 999 99.0 9999
2012 10 27 03 10 214  3.8 999 99.0 9999
2012 10 27 03 20 212  3.5 999 99.0 9999
2012 10 27 03 30 196  3.3 999 99.0 9999
2012 10 27 03 40 205  3.3 999 99.0 9999
2012 10 27 03 50 204  3.4 220  5.2 0254
2012 10 27 04 00 199  3.0 999 99.0 9999
2012 10 27 04 10 204  3.1 999 99.0 9999
2012 10 27 04 20 213  2.8 999 99.0 9999
2012 10 27 04 30 213  2.3 999 99.0 9999
2012 10 27 04 40 215  2.1 999 99.0 9999
2012 10 27 04 50 208  1.9 172  4.9 0351
2012 10 27 05 00 195  2.0 999 99.0 9999
2012 10 27 05 10 188  2.5 999 99.0 9999
2012 10 27 05 20 198  4.0 999 99.0 9999
2012 10 27 05 30 196  4.1 999 99.0 9999
2012 10 27 05 40 192  4.2 999 99.0 9999
2012 10 27 05 50 192  3.9 177  5.5 0528
2012 10 27 06 00 189  3.9 999 99.0 9999
2012 10 27 06 10 197  3.9 999 99.0 9999
2012 10 27 06 20 193  4.0 999 99.0 9999
2012 10 27 06 30 189  3.9 999 99.0 9999
2012 10 27 06 40 181  3.5 999 99.0 9999
2012 10 27 06 50 186  3.3 180  5.4 0618
2012 10 27 07 00 188  2.6 999 99.0 9999
2012 10 27 07 10 184  2.5 999 99.0 9999
2012 10 27 07 20 175  2.1 999 99.0 9999
2012 10 27 07 30 167  2.0 999 99.0 9999
2012 10 27 07 40 151  1.5 999 99.0 9999
2012 10 27 07 50 127  1.4 169  3.8 0652
2012 10 27 08 00 105  1.8 999 99.0 9999
2012 10 27 08 10  93  1.6 999 99.0 9999
2012 10 27 08 20  86  1.2 999 99.0 9999
2012 10 27 08 30  67  1.6 999 99.0 9999
2012 10 27 08 40  71  1.7 999 99.0 9999
2012 10 27 08 50  74  2.0 112  3.3 0840
2012 10 27 09 00  72  2.1 999 99.0 9999
2012 10 27 09 10  76  2.4 999 99.0 9999
2012 10 27 09 20  73  2.5 999 99.0 9999
2012 10 27 09 30  78  2.6 999 99.0 9999
2012 10 27 09 40  75  1.7 999 99.0 9999
2012 10 27 09 50  78  2.5  99  4.0 0926
2012 10 27 10 00  97  3.3 999 99.0 9999
2012 10 27 10 10 121  4.4 999 99.0 9999
2012 10 27 10 20 115  4.3 999 99.0 9999
2012 10 27 10 30 116  4.9 999 99.0 9999
2012 10 27 10 40 111  4.9 999 99.0 9999
2012 10 27 10 50 112  4.6 120  6.9 1039
2012 10 27 11 00 113  4.3 999 99.0 9999
2012 10 27 11 10 116  4.4 999 99.0 9999
2012 10 27 11 20 104  5.1 999 99.0 9999
2012 10 27 11 30 107  5.1 999 99.0 9999
2012 10 27 11 40 105  5.1 999 99.0 9999
2012 10 27 11 50 110  5.0 110  7.5 1113
2012 10 27 12 00 107  5.0 999 99.0 9999
2012 10 27 12 10 112  4.5 999 99.0 9999
2012 10 27 12 20 115  4.9 999 99.0 9999
2012 10 27 12 30 111  4.7 999 99.0 9999
2012 10 27 12 40 117  4.5 999 99.0 9999
2012 10 27 12 50 113  4.7 121  6.7 1218
2012 10 27 13 00 111  4.7 999 99.0 9999
2012 10 27 13 10 108  4.6 999 99.0 9999
2012 10 27 13 20 110  4.2 999 99.0 9999
2012 10 27 13 30 110  4.3 999 99.0 9999
2012 10 27 13 40 107  4.9 999 99.0 9999
2012 10 27 13 50 111  5.3 105  7.0 1334
2012 10 27 14 00 113  4.7 999 99.0 9999
2012 10 27 14 10 120  4.4 999 99.0 9999
2012 10 27 14 20 117  4.2 999 99.0 9999
2012 10 27 14 30 121  4.0 999 99.0 9999
2012 10 27 14 40 128  4.0 999 99.0 9999
2012 10 27 14 50 121  4.0 115  7.2 1356
2012 10 27 15 00 122  3.8 999 99.0 9999
2012 10 27 15 10 122  3.5 999 99.0 9999
2012 10 27 15 20 123  2.9 999 99.0 9999
2012 10 27 15 30 107  3.7 999 99.0 9999
2012 10 27 15 40 100  4.1 999 99.0 9999
2012 10 27 15 50 100  3.5 111  6.3 1531
2012 10 27 16 00 100  2.9 999 99.0 9999
2012 10 27 16 10  84  3.6 999 99.0 9999
2012 10 27 16 20  86  4.1 999 99.0 9999
2012 10 27 16 30  82  3.8 999 99.0 9999
2012 10 27 16 40  87  3.6 999 99.0 9999
2012 10 27 16 50  88  3.3 105  5.9 1632
2012 10 27 17 00  99  3.0 999 99.0 9999
2012 10 27 17 10 109  2.7 999 99.0 9999
2012 10 27 17 20 103  2.9 999 99.0 9999
2012 10 27 17 30 124  3.0 999 99.0 9999
2012 10 27 17 40 124  2.9 999 99.0 9999
2012 10 27 17 50 117  2.9 127  4.9 1720
2012 10 27 18 00  98  3.5 999 99.0 9999
2012 10 27 18 10  93  3.5 999 99.0 9999
2012 10 27 18 20  90  4.3 999 99.0 9999
2012 10 27 18 30  89  4.5 999 99.0 9999
2012 10 27 18 40  93  4.4 999 99.0 9999
2012 10 27 18 50  92  3.3  98  6.2 1821
2012 10 27 19 00  97  3.5 999 99.0 9999
2012 10 27 19 10  88  4.2 999 99.0 9999
2012 10 27 19 20  88  4.0 999 99.0 9999
2012 10 27 19 30  90  4.1 999 99.0 9999
2012 10 27 19 40  88  4.1 999 99.0 9999
2012 10 27 19 50  89  4.0 100  6.1 1923
2012 10 27 20 00  92  3.9 999 99.0 9999
2012 10 27 20 10  86  4.0 999 99.0 9999
2012 10 27 20 20  90  4.1 999 99.0 9999
2012 10 27 20 30  94  4.4 999 99.0 9999
2012 10 27 20 40  97  4.5 999 99.0 9999
2012 10 27 20 50 104  4.7 111  7.4 2047
2012 10 27 21 00 100  4.4 999 99.0 9999
2012 10 27 21 10 107  4.1 999 99.0 9999
2012 10 27 21 20  97  3.7 999 99.0 9999
2012 10 27 21 30  99  3.5 999 99.0 9999
2012 10 27 21 40  93  3.5 999 99.0 9999
2012 10 27 21 50  94  3.2 106  6.5 2053
2012 10 27 22 00  83  2.9 999 99.0 9999
2012 10 27 22 10  76  2.8 999 99.0 9999
2012 10 27 22 20  71  2.8 999 99.0 9999
2012 10 27 22 30  67  2.4 999 99.0 9999
2012 10 27 22 40  65  2.8 999 99.0 9999
2012 10 27 22 50  71  3.0  90  4.5 2150
2012 10 27 23 00  67  3.0 999 99.0 9999
2012 10 27 23 10  68  3.0 999 99.0 9999
2012 10 27 23 20  65  3.1 999 99.0 9999
2012 10 27 23 30  70  2.9 999 99.0 9999
2012 10 27 23 40  70  2.9 999 99.0 9999
2012 10 27 23 50  80  2.9 103  4.6 2348
2012 10 28 00 00  79  2.7 999 99.0 9999
2012 10 28 00 10  78  2.8 999 99.0 9999
2012 10 28 00 20  81  2.7 999 99.0 9999
2012 10 28 00 30  73  2.6 999 99.0 9999
2012 10 28 00 40  75  2.5 999 99.0 9999
2012 10 28 00 50  74  2.8 109  4.8 0033
2012 10 28 01 00  79  2.7 999 99.0 9999
2012 10 28 01 10  81  2.8 999 99.0 9999
2012 10 28 01 20  83  2.9 999 99.0 9999
2012 10 28 01 30  82  2.9 999 99.0 9999
